"","sample","module","status","tot.seq","seq.length","pct.gc","pct.dup"
"1119","M7020000702414_2.fq.gz","Per tile sequence quality","PASS","15955860","150",53,8.91
"1120","M7020000702414_2.fq.gz","Per sequence quality scores","PASS","15955860","150",53,8.91
"1121","M7020000702414_2.fq.gz","Per base sequence content","WARN","15955860","150",53,8.91
"1122","M7020000702414_2.fq.gz","Per sequence GC content","WARN","15955860","150",53,8.91
"1123","M7020000702414_2.fq.gz","Per base N content","PASS","15955860","150",53,8.91
"1124","M7020000702414_2.fq.gz","Sequence Length Distribution","PASS","15955860","150",53,8.91
"1125","M7020000702414_2.fq.gz","Sequence Duplication Levels","PASS","15955860","150",53,8.91
"1126","M7020000702414_2.fq.gz","Overrepresented sequences","PASS","15955860","150",53,8.91
"1127","M7020000702414_2.fq.gz","Adapter Content","PASS","15955860","150",53,8.91
"1128","M7020000702414_2.fq.gz","Kmer Content","PASS","15955860","150",53,8.91
"1129","M7020000707724_1.fq.gz","Basic Statistics","PASS","19132399","150",57,10.89
"1130","M7020000707724_1.fq.gz","Per base sequence quality","PASS","19132399","150",57,10.89
"1131","M7020000707724_1.fq.gz","Per tile sequence quality","PASS","19132399","150",57,10.89
"1132","M7020000707724_1.fq.gz","Per sequence quality scores","PASS","19132399","150",57,10.89
"1133","M7020000707724_1.fq.gz","Per base sequence content","WARN","19132399","150",57,10.89
"1134","M7020000707724_1.fq.gz","Per sequence GC content","WARN","19132399","150",57,10.89
"1135","M7020000707724_1.fq.gz","Per base N content","PASS","19132399","150",57,10.89
"1136","M7020000707724_1.fq.gz","Sequence Length Distribution","PASS","19132399","150",57,10.89
"1137","M7020000707724_1.fq.gz","Sequence Duplication Levels","PASS","19132399","150",57,10.89
"1138","M7020000707724_1.fq.gz","Overrepresented sequences","PASS","19132399","150",57,10.89
"1139","M7020000707724_1.fq.gz","Adapter Content","PASS","19132399","150",57,10.89
"1140","M7020000707724_1.fq.gz","Kmer Content","PASS","19132399","150",57,10.89
"1141","M7020000707724_2.fq.gz","Basic Statistics","PASS","19132399","150",57,9.17
"1142","M7020000707724_2.fq.gz","Per base sequence quality","PASS","19132399","150",57,9.17
"1143","M7020000707724_2.fq.gz","Per tile sequence quality","FAIL","19132399","150",57,9.17
"1144","M7020000707724_2.fq.gz","Per sequence quality scores","PASS","19132399","150",57,9.17
"1145","M7020000707724_2.fq.gz","Per base sequence content","WARN","19132399","150",57,9.17
"1146","M7020000707724_2.fq.gz","Per sequence GC content","WARN","19132399","150",57,9.17
"1147","M7020000707724_2.fq.gz","Per base N content","PASS","19132399","150",57,9.17
"1148","M7020000707724_2.fq.gz","Sequence Length Distribution","PASS","19132399","150",57,9.17
"1149","M7020000707724_2.fq.gz","Sequence Duplication Levels","PASS","19132399","150",57,9.17
"1150","M7020000707724_2.fq.gz","Overrepresented sequences","PASS","19132399","150",57,9.17
"1151","M7020000707724_2.fq.gz","Adapter Content","PASS","19132399","150",57,9.17
"1152","M7020000707724_2.fq.gz","Kmer Content","PASS","19132399","150",57,9.17
"1153","M7020000717918_1.fq.gz","Basic Statistics","PASS","14165712","150",46,41.65
"1154","M7020000717918_1.fq.gz","Per base sequence quality","PASS","14165712","150",46,41.65
"1155","M7020000717918_1.fq.gz","Per tile sequence quality","PASS","14165712","150",46,41.65
"1156","M7020000717918_1.fq.gz","Per sequence quality scores","PASS","14165712","150",46,41.65
"1157","M7020000717918_1.fq.gz","Per base sequence content","PASS","14165712","150",46,41.65
"1158","M7020000717918_1.fq.gz","Per sequence GC content","FAIL","14165712","150",46,41.65
"1159","M7020000717918_1.fq.gz","Per base N content","PASS","14165712","150",46,41.65
"1160","M7020000717918_1.fq.gz","Sequence Length Distribution","PASS","14165712","150",46,41.65
"1161","M7020000717918_1.fq.gz","Sequence Duplication Levels","WARN","14165712","150",46,41.65
"1162","M7020000717918_1.fq.gz","Overrepresented sequences","WARN","14165712","150",46,41.65
"1163","M7020000717918_1.fq.gz","Adapter Content","PASS","14165712","150",46,41.65
"1164","M7020000717918_1.fq.gz","Kmer Content","FAIL","14165712","150",46,41.65
"1165","M7020000717918_2.fq.gz","Basic Statistics","PASS","14165712","150",46,40.23
"1166","M7020000717918_2.fq.gz","Per base sequence quality","PASS","14165712","150",46,40.23
"1167","M7020000717918_2.fq.gz","Per tile sequence quality","WARN","14165712","150",46,40.23
"1168","M7020000717918_2.fq.gz","Per sequence quality scores","PASS","14165712","150",46,40.23
"1169","M7020000717918_2.fq.gz","Per base sequence content","PASS","14165712","150",46,40.23
"1170","M7020000717918_2.fq.gz","Per sequence GC content","FAIL","14165712","150",46,40.23
"1171","M7020000717918_2.fq.gz","Per base N content","PASS","14165712","150",46,40.23
"1172","M7020000717918_2.fq.gz","Sequence Length Distribution","PASS","14165712","150",46,40.23
"1173","M7020000717918_2.fq.gz","Sequence Duplication Levels","WARN","14165712","150",46,40.23
"1174","M7020000717918_2.fq.gz","Overrepresented sequences","WARN","14165712","150",46,40.23
"1175","M7020000717918_2.fq.gz","Adapter Content","PASS","14165712","150",46,40.23
"1176","M7020000717918_2.fq.gz","Kmer Content","FAIL","14165712","150",46,40.23
"1177","M7020000719019_1.fq.gz","Basic Statistics","PASS","14211514","150",56,14.54
"1178","M7020000719019_1.fq.gz","Per base sequence quality","PASS","14211514","150",56,14.54
"1179","M7020000719019_1.fq.gz","Per tile sequence quality","PASS","14211514","150",56,14.54
"1180","M7020000719019_1.fq.gz","Per sequence quality scores","PASS","14211514","150",56,14.54
"1181","M7020000719019_1.fq.gz","Per base sequence content","PASS","14211514","150",56,14.54
"1182","M7020000719019_1.fq.gz","Per sequence GC content","FAIL","14211514","150",56,14.54
"1183","M7020000719019_1.fq.gz","Per base N content","PASS","14211514","150",56,14.54
"1184","M7020000719019_1.fq.gz","Sequence Length Distribution","PASS","14211514","150",56,14.54
"1185","M7020000719019_1.fq.gz","Sequence Duplication Levels","PASS","14211514","150",56,14.54
"1186","M7020000719019_1.fq.gz","Overrepresented sequences","PASS","14211514","150",56,14.54
"1187","M7020000719019_1.fq.gz","Adapter Content","PASS","14211514","150",56,14.54
"1188","M7020000719019_1.fq.gz","Kmer Content","FAIL","14211514","150",56,14.54
"1189","M7020000719019_2.fq.gz","Basic Statistics","PASS","14211514","150",56,13.64
"1190","M7020000719019_2.fq.gz","Per base sequence quality","PASS","14211514","150",56,13.64
"1191","M7020000719019_2.fq.gz","Per tile sequence quality","WARN","14211514","150",56,13.64
"1192","M7020000719019_2.fq.gz","Per sequence quality scores","PASS","14211514","150",56,13.64
"1193","M7020000719019_2.fq.gz","Per base sequence content","PASS","14211514","150",56,13.64
"1194","M7020000719019_2.fq.gz","Per sequence GC content","FAIL","14211514","150",56,13.64
"1195","M7020000719019_2.fq.gz","Per base N content","PASS","14211514","150",56,13.64
"1196","M7020000719019_2.fq.gz","Sequence Length Distribution","PASS","14211514","150",56,13.64
"1197","M7020000719019_2.fq.gz","Sequence Duplication Levels","PASS","14211514","150",56,13.64
"1198","M7020000719019_2.fq.gz","Overrepresented sequences","PASS","14211514","150",56,13.64
"1199","M7020000719019_2.fq.gz","Adapter Content","PASS","14211514","150",56,13.64
"1200","M7020000719019_2.fq.gz","Kmer Content","WARN","14211514","150",56,13.64
"1201","M7020000720332_1.fq.gz","Basic Statistics","PASS","15758264","150",56,9.26
"1202","M7020000720332_1.fq.gz","Per base sequence quality","PASS","15758264","150",56,9.26
"1203","M7020000720332_1.fq.gz","Per tile sequence quality","PASS","15758264","150",56,9.26
"1204","M7020000720332_1.fq.gz","Per sequence quality scores","PASS","15758264","150",56,9.26
"1205","M7020000720332_1.fq.gz","Per base sequence content","WARN","15758264","150",56,9.26
"1206","M7020000720332_1.fq.gz","Per sequence GC content","WARN","15758264","150",56,9.26
"1207","M7020000720332_1.fq.gz","Per base N content","PASS","15758264","150",56,9.26
"1208","M7020000720332_1.fq.gz","Sequence Length Distribution","PASS","15758264","150",56,9.26
"1209","M7020000720332_1.fq.gz","Sequence Duplication Levels","PASS","15758264","150",56,9.26
"1210","M7020000720332_1.fq.gz","Overrepresented sequences","PASS","15758264","150",56,9.26
"1211","M7020000720332_1.fq.gz","Adapter Content","PASS","15758264","150",56,9.26
"1212","M7020000720332_1.fq.gz","Kmer Content","PASS","15758264","150",56,9.26
"1213","M7020000720332_2.fq.gz","Basic Statistics","PASS","15758264","150",56,8.64
"1214","M7020000720332_2.fq.gz","Per base sequence quality","PASS","15758264","150",56,8.64
"1215","M7020000720332_2.fq.gz","Per tile sequence quality","WARN","15758264","150",56,8.64
"1216","M7020000720332_2.fq.gz","Per sequence quality scores","PASS","15758264","150",56,8.64
"1217","M7020000720332_2.fq.gz","Per base sequence content","WARN","15758264","150",56,8.64
"1218","M7020000720332_2.fq.gz","Per sequence GC content","WARN","15758264","150",56,8.64
"1219","M7020000720332_2.fq.gz","Per base N content","PASS","15758264","150",56,8.64
"1220","M7020000720332_2.fq.gz","Sequence Length Distribution","PASS","15758264","150",56,8.64
"1221","M7020000720332_2.fq.gz","Sequence Duplication Levels","PASS","15758264","150",56,8.64
"1222","M7020000720332_2.fq.gz","Overrepresented sequences","PASS","15758264","150",56,8.64
"1223","M7020000720332_2.fq.gz","Adapter Content","PASS","15758264","150",56,8.64
"1224","M7020000720332_2.fq.gz","Kmer Content","PASS","15758264","150",56,8.64
"1225","M7020000721213_1.fq.gz","Basic Statistics","PASS","14258176","150",52,12.03
"1226","M7020000721213_1.fq.gz","Per base sequence quality","PASS","14258176","150",52,12.03
"1227","M7020000721213_1.fq.gz","Per tile sequence quality","WARN","14258176","150",52,12.03
"1228","M7020000721213_1.fq.gz","Per sequence quality scores","PASS","14258176","150",52,12.03
"1229","M7020000721213_1.fq.gz","Per base sequence content","WARN","14258176","150",52,12.03
"1230","M7020000721213_1.fq.gz","Per sequence GC content","PASS","14258176","150",52,12.03
"1231","M7020000721213_1.fq.gz","Per base N content","PASS","14258176","150",52,12.03
"1232","M7020000721213_1.fq.gz","Sequence Length Distribution","PASS","14258176","150",52,12.03
"1233","M7020000721213_1.fq.gz","Sequence Duplication Levels","PASS","14258176","150",52,12.03
"1234","M7020000721213_1.fq.gz","Overrepresented sequences","PASS","14258176","150",52,12.03
"1235","M7020000721213_1.fq.gz","Adapter Content","PASS","14258176","150",52,12.03
"1236","M7020000721213_1.fq.gz","Kmer Content","PASS","14258176","150",52,12.03
"1237","M7020000721213_2.fq.gz","Basic Statistics","PASS","14258176","150",52,11.24
"1238","M7020000721213_2.fq.gz","Per base sequence quality","PASS","14258176","150",52,11.24
"1239","M7020000721213_2.fq.gz","Per tile sequence quality","PASS","14258176","150",52,11.24
"1240","M7020000721213_2.fq.gz","Per sequence quality scores","PASS","14258176","150",52,11.24
"1241","M7020000721213_2.fq.gz","Per base sequence content","WARN","14258176","150",52,11.24
"1242","M7020000721213_2.fq.gz","Per sequence GC content","PASS","14258176","150",52,11.24
"1243","M7020000721213_2.fq.gz","Per base N content","PASS","14258176","150",52,11.24
"1244","M7020000721213_2.fq.gz","Sequence Length Distribution","PASS","14258176","150",52,11.24
"1245","M7020000721213_2.fq.gz","Sequence Duplication Levels","PASS","14258176","150",52,11.24
"1246","M7020000721213_2.fq.gz","Overrepresented sequences","PASS","14258176","150",52,11.24
"1247","M7020000721213_2.fq.gz","Adapter Content","PASS","14258176","150",52,11.24
"1248","M7020000721213_2.fq.gz","Kmer Content","PASS","14258176","150",52,11.24
"1249","M7020000724028_1.fq.gz","Basic Statistics","PASS","16961912","150",49,10.15
"1250","M7020000724028_1.fq.gz","Per base sequence quality","PASS","16961912","150",49,10.15
"1251","M7020000724028_1.fq.gz","Per tile sequence quality","PASS","16961912","150",49,10.15
"1252","M7020000724028_1.fq.gz","Per sequence quality scores","PASS","16961912","150",49,10.15
"1253","M7020000724028_1.fq.gz","Per base sequence content","WARN","16961912","150",49,10.15
"1254","M7020000724028_1.fq.gz","Per sequence GC content","WARN","16961912","150",49,10.15
"1255","M7020000724028_1.fq.gz","Per base N content","PASS","16961912","150",49,10.15
"1256","M7020000724028_1.fq.gz","Sequence Length Distribution","PASS","16961912","150",49,10.15
"1257","M7020000724028_1.fq.gz","Sequence Duplication Levels","PASS","16961912","150",49,10.15
"1258","M7020000724028_1.fq.gz","Overrepresented sequences","PASS","16961912","150",49,10.15
"1259","M7020000724028_1.fq.gz","Adapter Content","PASS","16961912","150",49,10.15
"1260","M7020000724028_1.fq.gz","Kmer Content","PASS","16961912","150",49,10.15
"1261","M7020000724028_2.fq.gz","Basic Statistics","PASS","16961912","150",49,9.74
"1262","M7020000724028_2.fq.gz","Per base sequence quality","PASS","16961912","150",49,9.74
"1263","M7020000724028_2.fq.gz","Per tile sequence quality","WARN","16961912","150",49,9.74
"1264","M7020000724028_2.fq.gz","Per sequence quality scores","PASS","16961912","150",49,9.74
"1265","M7020000724028_2.fq.gz","Per base sequence content","WARN","16961912","150",49,9.74
"1266","M7020000724028_2.fq.gz","Per sequence GC content","WARN","16961912","150",49,9.74
"1267","M7020000724028_2.fq.gz","Per base N content","PASS","16961912","150",49,9.74
"1268","M7020000724028_2.fq.gz","Sequence Length Distribution","PASS","16961912","150",49,9.74
"1269","M7020000724028_2.fq.gz","Sequence Duplication Levels","PASS","16961912","150",49,9.74
"1270","M7020000724028_2.fq.gz","Overrepresented sequences","PASS","16961912","150",49,9.74
"1271","M7020000724028_2.fq.gz","Adapter Content","PASS","16961912","150",49,9.74
"1272","M7020000724028_2.fq.gz","Kmer Content","PASS","16961912","150",49,9.74
"1273","M7020000742714_1.fq.gz","Basic Statistics","PASS","15360271","150",51,14.8
"1274","M7020000742714_1.fq.gz","Per base sequence quality","PASS","15360271","150",51,14.8
"1275","M7020000742714_1.fq.gz","Per tile sequence quality","WARN","15360271","150",51,14.8
"1276","M7020000742714_1.fq.gz","Per sequence quality scores","PASS","15360271","150",51,14.8
"1277","M7020000742714_1.fq.gz","Per base sequence content","WARN","15360271","150",51,14.8
"1278","M7020000742714_1.fq.gz","Per sequence GC content","PASS","15360271","150",51,14.8
"1279","M7020000742714_1.fq.gz","Per base N content","PASS","15360271","150",51,14.8
"1280","M7020000742714_1.fq.gz","Sequence Length Distribution","PASS","15360271","150",51,14.8
"1281","M7020000742714_1.fq.gz","Sequence Duplication Levels","PASS","15360271","150",51,14.8
"1282","M7020000742714_1.fq.gz","Overrepresented sequences","PASS","15360271","150",51,14.8
"1283","M7020000742714_1.fq.gz","Adapter Content","PASS","15360271","150",51,14.8
"1284","M7020000742714_1.fq.gz","Kmer Content","PASS","15360271","150",51,14.8
"1285","M7020000742714_2.fq.gz","Basic Statistics","PASS","15360271","150",51,14.04
"1286","M7020000742714_2.fq.gz","Per base sequence quality","PASS","15360271","150",51,14.04
"1287","M7020000742714_2.fq.gz","Per tile sequence quality","PASS","15360271","150",51,14.04
"1288","M7020000742714_2.fq.gz","Per sequence quality scores","PASS","15360271","150",51,14.04
"1289","M7020000742714_2.fq.gz","Per base sequence content","WARN","15360271","150",51,14.04
"1290","M7020000742714_2.fq.gz","Per sequence GC content","PASS","15360271","150",51,14.04
"1291","M7020000742714_2.fq.gz","Per base N content","PASS","15360271","150",51,14.04
"1292","M7020000742714_2.fq.gz","Sequence Length Distribution","PASS","15360271","150",51,14.04
"1293","M7020000742714_2.fq.gz","Sequence Duplication Levels","PASS","15360271","150",51,14.04
"1294","M7020000742714_2.fq.gz","Overrepresented sequences","PASS","15360271","150",51,14.04
"1295","M7020000742714_2.fq.gz","Adapter Content","PASS","15360271","150",51,14.04
"1296","M7020000742714_2.fq.gz","Kmer Content","PASS","15360271","150",51,14.04
"1297","M7020000751437_1.fq.gz","Basic Statistics","PASS","11784867","150",52,11.57
"1298","M7020000751437_1.fq.gz","Per base sequence quality","PASS","11784867","150",52,11.57
"1299","M7020000751437_1.fq.gz","Per tile sequence quality","PASS","11784867","150",52,11.57
"1300","M7020000751437_1.fq.gz","Per sequence quality scores","PASS","11784867","150",52,11.57
